centre_code,centre_name,city,state,pin,lat,lon,pin_place,pin_state,source
IND680104AAA,Guruvayoor_ManhrBld_D (Kerala),Guruvayoor,Kerala,680104,10.5814,76.0693,"Nemmini, Thaikkad, Brahmakulam",Kerala,geonames-pin
IND752055AAA,Khurdha_MunplDPP_D (Orissa),Khurdha,Orissa,752055,20.09,85.5114,Khorda H.O,Odisha,geonames-pin
IND562159AAA,Ramanagara_BMRd_DC (Karnataka),Ramanagara,Karnataka,562159,12.689111764705885,77.31482352941177,"Anjanapura, Akkur, Averahalli, Jayapura, Kailancha, Doddagangawadi, Ramanagaram, Bannikuppe, Kutgal, Ijoor Ramangaram, Yerehalli, Bilagumba, Ankanahalli, Lakkojanahalli, Jalamangala, GCEC Ramanagara, Krishnapuradoddi",Karnataka,geonames-pin
IND331023AAA,Rajgarh_SadulDPP_D (Rajasthan),Rajgarh,Rajasthan,331023,28.6285175,75.34848,"Sadulpur, Bungi, Dadrewa, Jharsar Chhota, Jaitpura, Gagarwas, Dhingi, Laseri, Gulpura, Thanmathoi, Dokwa, Lambor Bari, Paharsar, Modawasi, Devipura, Bairasar Chhota, Bhuwari, Chainpura Chhota, Bhagela, Ghanau, Sadulpur City, Chubakia Tal, Dhani Mozi, Nyangal Bari, Ragha Chhoti, Dhigarla, Gagadwas, Lakhlan, Lilaki, Gothya Bari, Gwalisar, Hadyal RS, Hansiyawas, Mahalana Utarada, Mundi Tal, Patel Chowk Sadulpur, Narwasi RS, Narwasi Village, Nyangal Chhoti, Suratpura",Rajasthan,geonames-pin
IND363520AAC,Chotila_Central_D_2 (Gujarat),Chotila,Gujarat,363520,22.737608,71.56075200000001,"Chotila, Nava, Pipaliya (Dhora), Dhokalva, Chobari, Panchvada, Rajpara, Vadali, Zinzuda, Anandpur Bhadla, Bamanbor, Chiroda, Devsar, Dharai, Sapar, Sanosara, Gunda, Reshamiya, Piyava, Pipaliya Dhandhal, Janivadla, Khatdi, Kherana, Kherdi, Moti Moldi",Gujarat,geonames-pin
IND262405AAA,Sitarganj_SidculRd_D (Uttarakhand),Sitarganj,Uttarakhand,262405,28.9817,79.727,"Nakulia, Sittarganj, Sisona, Ghusari, S.A.I. Camp, Pandari, Lamakhera, Baruabagh, Bidora, Bijitipattia",Uttarakhand,geonames-pin
IND732202AAA,Manikchak_Enayetpr_D (West Bengal),Manikchak,West Bengal,732202,25.12363333333333,88.0534111111111,"Enayetpur, Dharampur, Rahimpur, Purbasaidpur, Janakiramtola, Chowki Mirdadpur, Mohana, Manikchak, Dallutola",West Bengal,geonames-pin
IND825301AAA,Hazaribag_BodomBzr_DC (Jharkhand),Hazaribag,Jharkhand,825301,24.0078,85.2567,"Boddam Bazar, Pethiatand, Bara Bazar (Hazaribag), Distt. Board, Hazaribagh H.O",Jharkhand,geonames-pin
IND209206AAB,Ghatampur_StatinRD_D (Uttar Pradesh),Ghatampur,Uttar Pradesh,209206,26.43255,79.87032333333333,"Kaitha, Akbarpur, Asdhna, Dharmangadpur, Nauranga, Srinagar, Ratanpur, Bhadras, Revna, Dharmangadpur, Gujela, Dhamna Bujurg, Chanwar, Bhadwara, Pras, Bari Mahtaen, Bara Daulatpur, Itrra, Kohara, Korea, Kuwankhera, Jajpur, Parachand, Patrsa, Sadar Bazar Ghatampur, Roop Nagar, Rawaipur, Rar, Harbansh Pur, Ghatampur",Uttar Pradesh,geonames-pin
IND535558AAA,Bobbili_ColegRd_D (Andhra Pradesh),Bobbili,Andhra Pradesh,535558,18.5701,83.4615,Bobbili H.O,Andhra Pradesh,geonames-pin
IND632301AAA,Arani_KrthiKyn_D (Tamil Nadu),Arani,Tamil Nadu,632301,12.6349,79.3112,"Saidapettai Arni, Arunagirichatram, Arni Fort, Arni H.O",Tamil Nadu,geonames-pin
IND614602AAA,Pattukotai_anthniyr_D (Tamil Nadu),Pattukotai,Tamil Nadu,614602,10.45240625,79.2707625,"Pallikondan, Pannavayal, Nainankulam, Nadimuthunagar, Soorapallam, Mudalseri, Maliyakadu, Kuruchi, Anaikadu, Srinivasapuram (Thanjavur), Ponnavarayankottai, Adambai, Alivalam, Kamatchinayakkanpalayam, Pattukottai R.S., Naduvikottai",Tamil Nadu,geonames-pin
IND364004AAB,Bhavnagar_ChtrGIDC_IP (Gujarat),Bhavnagar,Gujarat,364004,21.7726,72.0728,"Nari, Bhavnagar Chitra",Gujarat,geonames-pin
IND140001AAA,RoopNagar_ChotiHvl_DC (Punjab),RoopNagar,Punjab,140001,31.0624,76.4894,"Ropar H.O, Minisectt Ropar, Thermal Plant Colony Ropar",Punjab,geonames-pin
IND201001AAA,Ghaziabad_Patel Nagar (Uttar Pradesh),Ghaziabad,Uttar Pradesh,201001,28.7643,77.4856,"Ramte Ram Road, Nehru Nagar (Ghaziabad), Ghaziabad H.O, Ashok Nagar (Ghaziabad)",Uttar Pradesh,geonames-pin
IND231208AAA,Duddhi_MChwkDPP_D (Uttar Pradesh),Duddhi,Uttar Pradesh,231208,24.24713125,83.15258125,"Khokha Karahia, Babhani, Arangpani, Jharo Khurd, Dudhi, Kirbil, Myorpur, Gadia, Bairpur, Satbahani, Ekdari, Rajkhad, Karahia, Pakari, Hathwani, Mahuli",Uttar Pradesh,geonames-pin
IND302006AAA,Jaipur (Rajasthan),,Rajasthan,302006,26.9196,75.7878,"Station Road (Jaipur), P.W.D.Office, Jaipur R.S., Raj Bhawan (Jaipur), Ajmer Road",Rajasthan,geonames-pin
IND628801AAA,Eral_Busstand_D (Tamil Nadu),Eral,Tamil Nadu,628801,8.632666666666667,78.0404,"Korkai, Eral, Vallavallan",Tamil Nadu,geonames-pin
IND785621AAA,Golaghat_BaruaRd_D (Assam),Golaghat,Assam,785621,26.4573,93.8334,Golaghat H.O,Assam,geonames-pin
IND221313AAA,Varanasi_Central_H_4 (Uttar Pradesh),Varanasi,Uttar Pradesh,221313,25.365075,82.864975,"Kachhwa Road, Thathara, Khochawan, Domaila",Uttar Pradesh,geonames-pin
IND781001AAA,Guwahati_UzanBazr_DC (Assam),Guwahati,Assam,781001,26.2528,91.5362,"Fancy Bazar, Guwahati G.P.O., Uzanbazar",Assam,geonames-pin
IND241124AAB,Shahabad_KDRoad_D (Uttar Pradesh),Shahabad,Uttar Pradesh,241124,27.58082,79.96321,"Anjhi R S, Kundi, Udharanpur, Jamura, Shahabad (Hardoi), Harrai, Fatehpur Gayand, Nagla Lothu, Kodra Saraiya, Basit Nagar, Fatehpur Gazi, Shahabad B.S., Sikandarpu Narkatara, Tumurkee, Anjhi Gaon, Siroman Nagar, Sarsawan, Kakarghata, Singulapur, Pareli",Uttar Pradesh,geonames-pin
IND530043AAA,Visakhapatnam_VislkNgr_DC (Andhra Pradesh),Visakhapatnam,Andhra Pradesh,530043,17.6454,83.001,"Visalakshinagar, Dayalnagar",Andhra Pradesh,geonames-pin
IND614804AAA,Peravurani_SH71_D (Tamil Nadu),Peravurani,Tamil Nadu,614804,10.317041666666666,79.20034166666666,"Kalathur, Sengamangalam, Pinnavasal, Kalagam, Kalanivasal, Peravurni, Palaya Peravurni, Punaikuthikadu, Sornakadu, Karuppamanai, Mavadukurichi, Mudachikadu",Tamil Nadu,geonames-pin
IND516001AAA,Cuddapah_DC (Andhra Pradesh),Cuddapah,Andhra Pradesh,516001,14.4307,78.8825,"Sunnapuralla Palli, Maruti Nagar, Cooperative Colony, Nagarajupet, Almaspet, Cuddapah H.O",Andhra Pradesh,geonames-pin
IND506169AAB,Bhupalpally_JwahrNGR_D (Telangana),Bhupalpally,Telangana,506169,17.89754285714286,79.77618571428572,"Nagaram, Jhengaid, Bhupalapalli, Gollabudharam, Azamnagar, Kasimpalli, Adavikamalapur",Telangana,geonames-pin
IND695572AAB,Kallikkad_Mutyvila_D (Kerala),Kallikkad,Kerala,695572,8.5042,77.0803,"Kattacode, Kattakada, Kuruthamcode, Pantha, Mylakkara, Neyyar Dam, Veeranakavu, Amachal, Ambalathinkala",Kerala,geonames-pin
IND731204AAB,Bolpur_WebelDPP_D (West Bengal),Bolpur,West Bengal,731204,23.945182352941178,87.66712352941177,"Laldaha, Muluk, Albandha, Bagdowra, Rajatpur, Sitapur, Supur, Kuchligopalpur, Bolpur Bazar, Darpasila, Sian, Raipur, Bolpur, Bolpur Trisulapatty, Bolpur Court, Adityapur, Bolpur Ukilpatty",West Bengal,geonames-pin
IND852113AAA,Madhepura_Krishnpr_D (Bihar),Madhepura,Bihar,852113,25.892766666666667,86.79740555555556,"Manikpur, Bhagwanpur, Bharahi, Madhepura Collectorate, Maliya, Sakarpura, Bhirkhi, Madhepura, Tulsibari, Jagjiwan Ashram, Sabaila, Turkahi, T.P.College,madhepura, Tuniahi, Sukhasan Chakla, Sahugarh, Bnmu University Madhepura, Gorela",Bihar,geonames-pin
IND125104AAA,Sirsa_AnprnDPP_D (Haryana),Sirsa,Haryana,125104,29.90378125,74.68868125,"Abubshahar, Masitan, Mangiana, Desu Jodha, Chatha, Maujgarbh, Dabwali Town, Khuiyana Malkana, Habuana, Paniwala Ruldu, Dabwali Village, Shergarh, Sakta Khera, Mandi Dabwali, Lohgarh, Mithri",Haryana,geonames-pin
IND413517AAA,Udgir_NlgaonRd_D (Maharashtra),Udgir,Maharashtra,413517,18.35928064516129,76.6671,"Loni, Her, Kallur, Udgir, Sambhu Omerga, Banshelki, Dongarshelki, Karadkhed, Tondar, Tondchira, Rawangaon, Nagalgaon, Malewadi, Udgirganj, Lohara, Mogha, Nalgir, Shirol Janapur, Somnathpur, Togri, Dhondi Hipperga, Devarjan, Dawangaon, Kumtha KH, Awalkonda, Daithana, Malkapur, Dighoi, Sawargaon, Takali, Rohina",Maharashtra,geonames-pin
IND585222AAA,Sedam_DBRCmplx_D (Karnataka),Sedam,Karnataka,585222,17.025019999999998,77.19183333333334,"Sedam, Adki, Handarki, Hirebetgera, Bheemanahalli, Ranjol, Vasavadatta C F, Udagi, Kodla, Kalkham, Hirealur, Goudampalli, Chitakanapalli, Siddanamadu, Benakanahalli",Karnataka,geonames-pin
IND110078AAA,Janakpuri (Delhi),,Delhi,110078,28.6317,77.0425,"GGSIP University, Distt. Court Complex,Dwarka, N.S.I.T. Dwarka, Kakrola",Delhi,geonames-pin
IND140501AAA,Lalru_OnkarDPP_D (Punjab),Lalru,Punjab,140501,30.455215384615386,76.8562,"Tiwana, Jarut, Jharmarhi, Joula Kalan, Samgoli, Sirsihni, Tassimbli, Lalru, Dharamgarh, Jauli, Khelan, Rani Majra, Handesera",Punjab,geonames-pin
IND591302AAB,Khanapur_StatinRD_D (Karnataka),Khanapur,Karnataka,591302,15.60250625,74.4599125,"Nilwade, Ramgurwadi, Shindolli, Manturge, Khanapur Town, Karambal, Garalgunji, Lokali, Shiroli, Gunji, Khanapur (Belgaum), Topinkatti, Idalahonda, Nittur, Nerse, Baragaon",Karnataka,geonames-pin
IND723130AAA,Hura_Central_D_1 (West Bengal),Hura,West Bengal,723130,23.305780952380957,86.2694380952381,"Daldali, Pabrapahari, Dhengakend, Mekhyada, Nayadih, Hura (Puruliya), Lara, Kaliabasa, Manguria Lalpur, Chakalta, Kustore, Agardih, Bishpuria, Chatumadar, Rakhera, Chhirudi Chandanpur, Mehi, Rakab, Tanginayada, Dhabani, Hadalda",West Bengal,geonames-pin
IND201301AAM,Noida_Sector63_L (Uttar Pradesh),Noida,Uttar Pradesh,201301,28.60875,77.51740000000001,"Noida Sector 27, Noida Sector 12, Noida H.O, Noida Sector 16",Uttar Pradesh,geonames-pin
IND133004AAA,Ambala (Haryana),,Haryana,133004,30.27293,76.87062,"Shah Pur, P & T Colony, Kuldeep Nagar, Mardon Sahib, Tharwa, Durana, Mohra, Baraula, Bara, Dukheri",Haryana,geonames-pin
IND144601AAA,Kapurthala_DC (Punjab),Kapurthala,Punjab,144601,31.3801,75.3811,"Kapurthala Town, Kanjli Road Kapurthala, Amrit Bazar(Kapurthala), Sainik School Kapurthala, Kapurthala H.O",Punjab,geonames-pin
IND500035AAA,Hyd_LB-Nagar_Dc (Telangana),Hyd,Telangana,500035,17.27515,78.44035,"Saroornagar, Huda Residential Complex",Telangana,geonames-pin
IND695541AAA,Nedumangad_Arsprmbu_D (Kerala),Nedumangad,Kerala,695541,8.636711111111111,77.005,"Anad, Chullimanoor, Nedumangad, Mannurkonam, Tholicode, Paruthikuzhy, Puthukulangara, Karipur, Mancha",Kerala,geonames-pin
IND391110AAD,Dabhoi_Central_DPP_3 (Gujarat),Dabhoi,Gujarat,391110,22.22110476190476,73.25249047619047,"Dabhoi R.S., Dabhoi Vadodari Bhagol, Puniad, Sitpur, Vasai, Pansoli, Kukad, Manjrol, Karalipura, Sathod, Mota  Habipura, Karnet, Simalia, Dharmpuri, Bhilodia, Dabhoi H.O, Chanvada, Pisai, Wadhwana, Anandi, Shirola",Gujarat,geonames-pin
IND142026AAA,Jagraon_DC (Punjab),Jagraon,Punjab,142026,30.8567,75.6153,"Jagraon H.O, Jagraon Tehsil, Jagraon City",Punjab,geonames-pin
IND752050AAA,Khurdha_JatniDPP_D (Orissa),Khurdha,Orissa,752050,20.096123529411763,85.52964705882353,"Turumal, Retang colony, Kudiari, Godiput matiapada, Loco settlement, Orissa engineering college, Arugul, Panchagaon, Rajabazar, Badatota, Kantia, Khurda road rs, Harirajpur, Kusumati, Jatni, Taraboi, Bhimpur padanpur",Odisha,geonames-pin
IND811201AAB,Munger_Kaura_D (Bihar),Munger,Bihar,811201,25.21,86.5274,"N.D.Road Munger, Belan Bazar, Munger Town, Munger Fort, Ganga Darshan, Munger College, Purab Sarai, Jamalpur Work Shop Ed So, Munger H.O, Lal Darwaza (Munger)",Bihar,geonames-pin
IND421601AAB,Asangaon_Shahapur_D (Maharashtra),Asangaon,Maharashtra,421601,19.20426285714285,73.5719457142857,"Shere, Khutghar, Chande, Nadgaon, Kalamgaon, Shirgaon, Sakurli, Shahapur (Thane), Shenwa, Andad, Sawaroli, Aghai, Vehloli, Vehele, Piwali, Khardi, Dolkhamb, Dalkhan, Aware, Chondhe Colony, Ambarje, Alyani, Dhasai, Tembhurli, Asangaon, Lenad Khurd, Vehaloli Vashind, Vashind, Tansa, Saralambe, Sakadbav, Kharade, Gunde, Vaitarna, Atgaon",Maharashtra,geonames-pin
IND690537AAA,Kayamkulam_Bhrnikvu_D (Kerala),Kayamkulam,Kerala,690537,9.1738,76.5262,Pullikanakku,Kerala,geonames-pin
IND532201AAA,Tekkali_AmvdiDPP_D (Andhra Pradesh),Tekkali,Andhra Pradesh,532201,18.3568,83.7414,Tekkali H.O,Andhra Pradesh,geonames-pin
IND414502AAA,Shevgaon_VidyaNgr_D (Maharashtra),Shevgaon,Maharashtra,414502,19.231045833333333,74.7469625,"Shevgaon, Shahar Takali, Ladjalgaon, Bhatkudgaon, Bhavinimgaon, Kharadgaon, Joharapur, Tajnapur, Khanapur  BO, Vadule BK, Hasnapur, Deotakli, Sultanpur BK, Rakshi, Varur BK, Ranegaon, Samangaon, Malegaon, Golegaon, Samsud Erandgaon, Shingori, Akhatwade, Dahigaon, Ghotan",Maharashtra,geonames-pin
IND691574AAA,Kalluvathukal_Pariplly_D (Kerala),Kalluvathukal,Kerala,691574,8.8663,76.7057,"Velamannoor, Parippally, Kizhakkenela",Kerala,geonames-pin
IND700065AAB,CCU_Beleghta_CP (West Bengal),CCU,West Bengal,700065,22.5553,88.3558,"Health Institute, Durganagar, Rabindra Nagar, Subhas Nagar",West Bengal,geonames-pin
IND224141AAB,Gosainganj_Pakrela_D (Uttar Pradesh),Gosainganj,Uttar Pradesh,224141,26.51584666666667,82.31184,"Bala Paikauli, Goshaiganj, Bandanpur, Chachikpur, Samda, Amsin, Fatehpur Kamasin, Ankaripur, Ramapur, Asgawan, Chandrikaganj, Teliagarh, Jaitpur Nidhiyawan, Raniwan, Rajapur Sraiya",Uttar Pradesh,geonames-pin
IND614616AAA,Aranthangi_HsptlRod_D (Tamil Nadu),Aranthangi,Tamil Nadu,614616,10.10619411764706,78.93130588235294,"Panjatti, Arantangi Fort, Arantangi, Aliyanilai, L.N.Puram, Edaiyathur, Eganivayal, Muslim Street, Nakkudi, Puduvakottai, Ratnakottai, Thondaimanendal, Veeramangalam, Kundagavayal, Kammangadu, Memangalam, Melapattu",Tamil Nadu,geonames-pin
IND143001AAA,Amritsar_DPC (Punjab),Amritsar,Punjab,143001,31.5729,75.0058,"Nawan Kot, NRL Workshop, Lawrence Road, Chowk Rattan Singh, Durgiana Mandir, Vijaya Nagar, Hide Market, Kangra Colony, Sultan Wind Gate, Amritsar Kty, Amritsar G.P.O., Medical College (Amritsar)",Punjab,geonames-pin
IND509001AAA,Mahabubnagar_DC (Telangana),Mahabubnagar,Telangana,509001,16.7915,77.9797,"Hanumanpura, T.D. Gutta, Veerannapet, Pathapalamur, Mbn Rs, Mahabubnagar H.O, Osmangunj",Telangana,geonames-pin
IND204215AAA,SikandraRao_JydevNGR_D (Uttar Pradesh),SikandraRao,Uttar Pradesh,204215,27.637994444444445,78.25332777777777,"Gopi, Ama Madapur, Chandpur Mirza, Bamnoi, Jiroli Kalan, Sikandra Rao, Ratanpur Hussainpur, Tati Dadia, Barai Shahpur, Basai Babas, Mau Chirayal, Kapasiya, Bazidpur, Ginoli Kishanpur, Gudmai Misripur, Naj Mandi S Rao, Arnot, Bastoi",Uttar Pradesh,geonames-pin
IND785001AAA,Jorhat_RicMilRd_D (Assam),Jorhat,Assam,785001,26.7167,94.2333,"Macharhat, Tarajan, Jorhat H.O, Bhogdaimukh, Dhalarsatra, Garali",Assam,geonames-pin
IND301001AAB,Alwar_Central_I_1 (Rajasthan),Alwar,Rajasthan,301001,27.52359259259259,76.66101111111111,"Sectt. Alwar, Delhi Gate Alwar, Bagarrajput, Aryanagar Alwar, H.B.Colony Alwar, Malakhera Gate Alwar, Nangli Megha, Alwar Bus Stand, Bhoggore, Machari, Railway Station Alwar, Raisis, Ranjeet Nager, Shivajee Park Alwar, Siliserh, Toolera, Tripoliya Alwar, Umren, Khuteta Kalan, Mahuakhurd, Diwakari, Akbarpur, Bamboli, Burja, Alwar H.O, Ghat, Madhogarh",Rajasthan,geonames-pin
IND843329AAB,Sheohar_Ward9DPP_D (Bihar),Sheohar,Bihar,843329,26.52838076923077,85.29964230769231,"Bhatahan, S. Katsari, Tajpur, Parrahi, Mathurapur, Kushahar, Phulkahan, Pardeshiya, M. Kararia, Khairwa Darp, Kasturia, Kamrauli, Hiramma, Jahagirpur, H. Dumma, Harnahiya, Fatahapur, Chimanpur, Bhorahan, M. Chhatta, Mahuariya, Shyampur, Sheohar, D. Katasari, Salempur, Nayagaon",Bihar,geonames-pin
IND533003AAA,Kakinada_DC (Andhra Pradesh),Kakinada,Andhra Pradesh,533003,17.1885,82.0118,"Sriramnagar (Kakinada), Bhaskarnagar, Mehernagar, Engg.College",Andhra Pradesh,geonames-pin
IND742223AAA,Jangipur_Central_D_1 (West Bengal),Jangipur,West Bengal,742223,24.13122142857143,88.09154285714285,"Kanupur, Nurpur, Raghunathpur, Alampur, Chandni Chak Hat, Ahiran, Sadekpur, Labanchoa, Ajgarpara, Bahadurpur Roypur, Fatullapur, Gangin, Jangipur Barrage, Naya Bahadurpur",West Bengal,geonames-pin
IND741156AAA,Plassey_BtaiRoad_D (West Bengal),Plassey,West Bengal,741156,23.655764285714287,88.28072857142857,"Sahebnagar, Bali, Palsunda, Plassey, Barnia, Panchdara Abhaynagar, Bareya, Barui Para, Chhotonalda, Barachand Ghar, Dhawapara, Tungi, Shyamnagar (Murshidabad), Molandi",West Bengal,geonames-pin
IND788151AAA,Hailakandi_kalibari_D (Assam),Hailakandi,Assam,788151,24.4941,92.5888,Hailakandi H.O,Assam,geonames-pin
IND207001AAA,Etah_CivlLine_D (Uttar Pradesh),Etah,Uttar Pradesh,207001,27.485,78.8736,"Etah H.O, Gandhi Market (Etah), Patiali Gate, Collectorate Compound",Uttar Pradesh,geonames-pin
IND272001AAA,Basti_GndhiNgr_D (Uttar Pradesh),Basti,Uttar Pradesh,272001,26.7927,82.7679,"Basti H.O, ITI (Basti), Orijote, Basti Huchhary, Civil Line (Basti), Gandhinagar (Basti)",Uttar Pradesh,geonames-pin
IND562101AAA,Chikblapur_ShntiSgr_D (Karnataka),Chikblapur,Karnataka,562101,13.459033333333334,77.76657222222222,"Gangrekalve, Town Hall Sqaure, Patrenahalli, Maralakunte, Manchenabele, Kethenahalli, Kanganahalli, Jathavara, Gerehalli, Chickballapur H.O, Avalagurki, Nandi Hills, Muddenahalli, Subbarayanpet, Dibbur, Ajjavara, Chickballapur Mandy Bazarr, Gundlagurki",Karnataka,geonames-pin
IND679531AAA,Shoranur_KdrShrRd_D (Kerala),Shoranur,Kerala,679531,10.73392,76.301,"Panjal, Vettikkattiri R.S., Cheruthuruthy, Netumpura, Painkulam",Kerala,geonames-pin
IND741126AAB,Nakashipara_MaxDPP_D (West Bengal),Nakashipara,West Bengal,741126,23.4827,88.5215,"Bikrampur, Dhananjoypur, Radhanagar Colony, Bethuadahari, Patikabari, Harinarayanpur, Gotepara, Jugpur Colony, Taibichara, Bandbelgaon, Nakashipara, Malumgachha, Khidirpur Bethuadahari, Chinchuria, Bholadanga, Birpur, Arpara, Sonadanga, Uttar Bahirgachhi",West Bengal,geonames-pin
IND121002AAB,Faridabad_Mthurard_L (Haryana),Faridabad,Haryana,121002,28.417183333333337,77.393,"Faridabad Sector 16a, Faridabad Sector 18, Kheri Kalan, Faridabad Sector 16, Faridabad City, Bhaskola",Haryana,geonames-pin
IND335051AAA,RaisingNgr_BisnolDPP_D (Rajasthan),RaisingNgr,Rajasthan,335051,29.3403,73.5226625,"Mohannagar, Karadwali, Bajuwala, 71rb, Shyamgarh, Satzanda, Nanuwala, Kikarwali, 67rb, Bagicha, 9ps, 22ps, Bhadwanwala, Fozuwala, Thandi, Thakri, Ganguwala, 11ps, 68np, Likhmewala, Mokamwala, Sukhchainpura, Bhompura, Raisinghnagar",Rajasthan,geonames-pin
IND700053AAA,CCU_New Alipore_DPC (West Bengal),CCU,West Bengal,700053,22.5246,88.3317,"Kalabagan, Kolkata Mint, N.R.Avenue, New Alipore",West Bengal,geonames-pin
IND421401AAC,Murbad_SnkunDPP_D (Maharashtra),Murbad,Maharashtra,421401,19.30000588235294,73.3778,"Tulai, Patgaon, Kasegaon, Khutal Baragaon, Kishore, Kolthan, Talegaon, Mhasa, Milhe, Moroshi, Narivali, Sayale, Sasne, Murbad, Majgaon, Shivale, Saralgaon",Maharashtra,geonames-pin
IND400706AAA,Mumbai_Nerul_D (Maharashtra),Mumbai,Maharashtra,400706,19.36,73.3279,"Nerul Node-III, Darave, Nerul Node-II, Nerul Sec-48",Maharashtra,geonames-pin
IND754160AAA,Tirtol_Central_D_2 (Orissa),Tirtol,Orissa,754160,20.235466666666667,86.34798333333333,"Dagarpada, PipalMadhab, Gorada, Poragadei, Gobardhanpur, Manijanga",Odisha,geonames-pin
IND600110AAA,Chennai_Madhavaram_L (Tamil Nadu),Chennai,Tamil Nadu,600110,13.13,80.2311,Ponniammanmedu,Tamil Nadu,geonames-pin
IND742101AAC,Baharampur_Chuanpur_I (West Bengal),Baharampur,West Bengal,742101,24.1107,88.0112,"Berhampore Station Road, Berhampore Civil Court, S.S.Sen Road, Kansari Bazar, Berhampore (WB) H.O, District School Board (Murshidabad), Laldighi, Madhupur Colony, Gorabazar",West Bengal,geonames-pin
IND570020AAA,Mysore_Yadvgiri_IP (Karnataka),Mysore,Karnataka,570020,12.3537,76.5368,Yadavagiri,Karnataka,geonames-pin
IND576101AAA,Udupi (Karnataka),,Karnataka,576101,13.3345,74.7643,"Udupi Courts, Mission Compound, Kukkikatte, Bannanje, Chitpadi, Adi-udupi, Udupi H.O",Karnataka,geonames-pin
IND274402AAA,Kushinagar_JiswlDPP_D (Uttar Pradesh),Kushinagar,Uttar Pradesh,274402,26.844286666666665,83.91753333333332,"Kasia, Ahirauli Bazar, Dhuria Khas, Natwalia, Kurmauta Manjharia, Mahuawa Karkhana, Dalip Nagar, Sekhwania, J.M.C. Sohasha Mathia, Karmaini Premwalia, Mathia Naraipur, Sapaha, Parsauni Khurd, Mainpur, Sakhopar",Uttar Pradesh,geonames-pin
IND691506AAA,Kottarakkara_Amankovl_D (Kerala),Kottarakkara,Kerala,691506,8.9956,76.7347,Kottarakara H.O,Kerala,geonames-pin
IND804452AAA,Masaurhi_Blockrd_D (Bihar),Masaurhi,Bihar,804452,25.386677272727272,85.01629090909091,"Chhata, Daulatpur, Hansadih, Dewan, Bedauli, Charma, Poawan, Lahsuna, Osmanchak, Khainia, Ghorahua, K.Netaual, Bhaiswa, Mashaurhi, Gangachak, Sanda, Barawan, Garihara, Kosut, Bhadaura, Pitwans, Barni",Bihar,geonames-pin
IND852139AAB,Triveninganj_Central_D_1 (Bihar),Triveninganj,Bihar,852139,26.16088823529412,86.8782294117647,"Chouraha, Triveniganj, Babhangama, Mirjawa, Latauna, Barkurwa, Kumiahi, Bhura, Daparkha, Orlaha Bazitpur, Karibiahi, Kushaha, Baghla, Malhanwa, Jaraila, Baljora, Laharnia",Bihar,geonames-pin
IND110095AAB,Delhi_Jhilmil_L (Delhi),Delhi,Delhi,110095,28.6114,77.2982,"Jhilmil Tahirpur, Jhilmil H.O, V.K. Nagar, Vivek Vihar, Dilshad Garden, G.T.B. Hospital, Old Seemapuri, New Seemapuri",Delhi,geonames-pin
IND147301AAA,Mandi_Gobindgarh_DC (Punjab),Mandi,Punjab,147301,30.65146,76.24162,"Mandigobindgarh It, Shahpur, Kumbh, Salana, Mandigobindgarh",Punjab,geonames-pin
IND722140AAA,Khatra_KoralDPP_D (West Bengal),Khatra,West Bengal,722140,23.05671666666667,87.05165000000001,"Raidihi, Baidyanathpur, Khatra, Chaka, Kashipur, Dhadanga, Nagri, Pairaguri, Paksara, Shyambazar, Sonagara, Tiring, Kharidungri, Keshia, Kakradara, Jamda, Hetiasole, Haludkanali, Gobarda, Dundar, Muragram, Darsole, Bhuakana, Arkama",West Bengal,geonames-pin
IND380006AAB,Ahmedabad_Mithakal_D (Gujarat),Ahmedabad,Gujarat,380006,23.0333,72.6181,Ellisbridge,Gujarat,geonames-pin
IND431514AAA,Gangakher_Busstand_D (Maharashtra),Gangakher,Maharashtra,431514,18.980191304347827,76.75409130434782,"Khali, Borda, Gangakhed, Ukhali, Suppa, Raorajura, Badwani, Pimprizola, Kodri, Devalgaon Dudhate, Wazur, Dongarpimpla, Harangul, Makhani, Mardasgaon, Muli, Naikota, Isad, Wadgaon, Malewadi, Gaundgaon, Mahatpuri, Pimpaldari",Maharashtra,geonames-pin
IND508001AAA,Nalgonda_HydRoad_DC (Telangana),Nalgonda,Telangana,508001,17.0848,79.2439,"Oldabadi, Clock Tower (Nalgonda), Bottuguda, Manyamchelka, Nalgonda H.O",Telangana,geonames-pin
IND504215AAA,Luxettipet_ShivaDPP_D (Telangana),Luxettipet,Telangana,504215,19.5158,78.574,"Modela, Luxettipet, Chandaram, Korvichelma, Rebbanapally, Velagnur, Itikyal, Gudem, Dowdepally, Venkatraopet",Telangana,geonames-pin
IND607106AAA,Panruti_GandhiRd_D (Tamil Nadu),Panruti,Tamil Nadu,607106,11.805471428571428,79.5113357142857,"Anguchettipalayam, Panruti East, Lakshminarayanapuram, Semmedu, Panruti West, Panruti, Sathipattu, Semokottai, Siruvathur, Panikuppam, Kanisapakkam, Maligampattu, Tiruvamur, Kilmampattu",Tamil Nadu,geonames-pin
